n,mse,frob,rate1.lb,rate1.ub,rate1.in,rate2.lb,rate2.ub,rate2.in,rate3.lb,rate3.ub,rate3.in,rate4.lb,rate4.ub,rate4.in,rate5.lb,rate5.ub,rate5.in,rate6.lb,rate6.ub,rate6.in,rate7.lb,rate7.ub,rate7.in
84000,0.0023921027705788352,1.6630343089629875e-5,0.944230969799073,1.0013250765663266,1,1.2211271831970008,1.282545993617875,1,1.7242176671094451,1.7920837803816962,1,0.7025124534514766,0.7554633781930495,1,1.964453065927977,2.035083620076876,1,1.4579075477541172,1.5228466687346196,1,0.4868420994773472,0.5341746495250245,1
84100,0.002426303716443964,2.1331495739683895e-5,0.9699555566017457,1.0279011337230646,1,1.2011543487150158,1.262657168716585,1,1.743299203473426,1.811788391460083,1,0.7249846660817255,0.7780677574488634,1,2.0238056179898867,2.0954775078423755,0,1.4450941612835737,1.5099756702367353,1,0.4748714677066551,0.5224376354668522,1
84200,0.0024255189369793277,1.703706800616109e-5,0.9608912729269661,1.0185681711849193,1,1.2218668827502075,1.2836816474204267,1,1.7553372704107568,1.8237887257311116,0,0.7295466994305049,0.7832032972068519,1,1.9599561267197916,2.031024365733251,1,1.49225240911633,1.5576435119472174,1,0.4658370828544167,0.5128517046300043,1
84300,0.0023836369287197076,1.854686335383082e-5,0.9716131508435562,1.0293630846097044,1,1.20239048615146,1.263437938247938,1,1.7452389161017705,1.813465130208812,1,0.7275174507944072,0.7808071833725524,1,1.9253158981396257,1.99537118763311,0,1.4454508728312556,1.5099418284871653,1,0.47285162778672624,0.5194654461588142,1
84400,0.0023761273198660417,2.0013457189744914e-5,0.9669919233482457,1.0244194554932733,1,1.190837259243416,1.2515127626444362,1,1.692231429810283,1.7598483762569854,1,0.7157488612222389,0.7685670609787612,1,1.9654444337704204,2.0359242208554034,1,1.498588940684947,1.5638257069702228,1,0.46238134290879795,0.5087534786047911,1
84500,0.0024022513262369504,2.124209649499582e-5,0.9659686136562202,1.0237681080762375,1,1.2342139023509515,1.2959448062352321,1,1.702888938322987,1.7708542450905274,1,0.7438208681577075,0.7973610380939512,1,2.0021279408105315,2.0731887636696413,0,1.4480738677594889,1.5126328493127,1,0.45077186270499586,0.4970618182912821,0
84600,0.002398843372527114,2.1233218366130792e-5,0.9553841710808777,1.0127792529603439,1,1.2505584366640434,1.3126201308079155,0,1.7435326390291324,1.8116558694964011,1,0.7342750140000945,0.7877191837443988,1,1.9363242236702674,2.0066099413785676,1,1.4391810439231143,1.5034981226212845,1,0.4924929679549055,0.5398324662286871,1
84700,0.0023767976076572825,1.8168539890264398e-5,1.0014175469226787,1.0592454418628248,0,1.20920476566525,1.27047326487804,1,1.701626432950185,1.7690647384644456,1,0.7480374119796409,0.8016009251236942,1,1.9586322682620914,2.0287359603084125,1,1.454790929922464,1.5193384961778817,1,0.46118027532249134,0.5072924371503653,1
84800,0.002369779565055283,2.1129422882946265e-5,0.9626220853613293,1.0197815761609896,1,1.204170484071032,1.2653276820740649,1,1.7183581692122614,1.785998360176611,1,0.7576009074995149,0.8112190795388574,0,1.9544227146908213,2.0245241040040916,1,1.4607007200501065,1.5251715830042054,1,0.4519942399254676,0.4980154887486776,0
84900,0.0024042380603644074,1.6921505712041067e-5,0.980730279673344,1.0386730304963367,1,1.2056900489533877,1.2669938990187202,1,1.7302273412471512,1.79831752753981,1,0.7447550278799331,0.7985837982779154,1,1.991723357823202,2.0625937733467254,1,1.4411469408564126,1.5056403736997659,1,0.4666008750118844,0.5133740415834458,1
85000,0.002370892577333988,2.297347908543407e-5,0.942948702641503,0.9998802042611857,0,1.2488659137072011,1.310476207192335,1,1.7353284922496994,1.8031911844276658,1,0.7061832550923623,0.7587097018675288,1,1.9802233556461337,2.0506359583123706,1,1.4788398044862203,1.5435981344790408,1,0.45149301872594744,0.49737590130456316,0
85100,0.0023662289260836275,1.1443703584429808e-5,0.9565405644823316,1.0137896773996735,1,1.2081863819831693,1.2691005114105207,1,1.7001238143271689,1.7675535527097508,1,0.7205427883799529,0.7733465439679248,1,1.9738164718787212,2.044126883738552,1,1.4627489060226029,1.5270368632999298,1,0.4774837739633163,0.5244757620504804,1
85200,0.0023770190196056576,1.584608313737124e-5,0.9562578557365111,1.0134282007488453,1,1.1990663710787455,1.2603219248016655,1,1.7143547251074345,1.7819009444394542,1,0.7398369356786819,0.7932010577474301,1,1.9339140347006802,2.0039522606509728,1,1.4785654277493292,1.543232891290858,1,0.48820513457881687,0.5351771111064222,1
85300,0.0023657979888905014,1.6566842338369815e-5,0.9912042187944505,1.0487053701776914,1,1.2267755343665308,1.2881094995235938,1,1.6938262519883511,1.7609909016638015,1,0.6951261384662794,0.7474756820507366,0,1.978188227283873,2.048492922319908,1,1.4712494280677761,1.5355831018641877,1,0.48574670204996406,0.5326690075149886,1
85400,0.002346645801936894,2.4578611826535447e-5,0.9513082229164302,1.0081430500624804,1,1.236950871534025,1.2983139336045364,1,1.6988230045741541,1.7658033493352965,1,0.6897326869673932,0.7419134082574768,0,1.9550630409312975,2.0250390216409953,1,1.4614146885563652,1.5255193821814785,1,0.46870864004273954,0.5154520022551862,1
85500,0.002374229127626622,1.447161616630117e-5,0.9716207408063701,1.029028124800869,1,1.201254845546537,1.2623703854711426,1,1.715757689181163,1.7832118527544136,1,0.74731674710851,0.8005764420244041,1,1.9747796887420344,2.0451188407623193,1,1.4820988499494412,1.5466080245390086,1,0.4628227941219345,0.509383659047992,1
85600,0.0023810602799212194,1.044943740221996e-5,0.9837028688659253,1.0415182947636177,1,1.209489802670975,1.270677004579261,1,1.697065902532698,1.7644702324242705,1,0.7286445221906221,0.7817336769894268,1,1.9811183355452435,2.0514039769791843,1,1.4803464296947115,1.545004292348309,1,0.4757834164076275,0.5226794549119353,1
85700,0.002390551226706368,2.558408721036421e-5,0.9902523249543704,1.0479799914400112,1,1.2417893299016827,1.303502376773782,1,1.7235079420596786,1.791289723540496,1,0.7346875098002518,0.7877423650794216,1,2.0088514076679975,2.0797900432500875,0,1.461868907668076,1.5266635580680081,1,0.4448984679915487,0.49061665859616926,0
85800,0.0023599687853921468,1.4743129831996903e-5,0.9955766103767009,1.0532757618690811,1,1.211862367616672,1.272948499484287,1,1.7080420921696338,1.7752259934605708,1,0.7381568839498467,0.7910246463879387,1,1.9791070064023055,2.049190725266012,1,1.4408812876819723,1.5049436762383934,1,0.4688186637182382,0.5152394632811361,1
85900,0.0023479320555246166,2.0640977006124626e-5,0.9345578467728384,0.9913742509803287,0,1.2443005466312231,1.3057585508421836,1,1.70966012022444,1.7767921816256333,1,0.7303669128719108,0.7831768640889347,1,1.9279309980601105,1.9972016470029748,0,1.4854944565605357,1.5497897999638495,1,0.4723435213407753,0.5189977831122861,1
86000,0.0023506406647429553,1.3916869361309345e-5,0.9806177730019082,1.0382021541081357,1,1.2188685609605623,1.2799550286263541,1,1.6922251018533838,1.759366497415552,1,0.7047229466261021,0.7565872050846457,1,1.9927471292087222,2.062921933147498,1,1.4653965478642228,1.5296292854348186,1,0.47445604436424477,0.5207519230931685,1
86100,0.0023537989570838708,1.4314959983163058e-5,0.9933493279582362,1.0507789081730652,1,1.2131012777001478,1.273876988046354,1,1.7151240498796307,1.782303050323551,1,0.7227505858454835,0.7751930160813003,1,1.9628074018113486,2.032686910818427,1,1.4876711930509539,1.5523475222427916,1,0.45730458260632245,0.5036939980387029,1
86200,0.0023747593840422825,1.6307972353093227e-5,0.9638591111561565,1.0207873441881214,1,1.242502817768187,1.3036752395400977,1,1.7269700963119337,1.7943953940717736,1,0.704279281712569,0.7572349845551553,1,1.9784913816512721,2.048676241803154,1,1.4656306260121292,1.5299881927471026,1,0.49421205915708333,0.5421587138106208,1
86300,0.0023579185932164053,1.295128592531975e-5,0.9557348278705878,1.012609296659203,1,1.248327220072893,1.3100272216924291,1,1.6993791545053554,1.766455505644345,1,0.7279335431716208,0.78057006632889,1,1.9563726584585401,2.0262257816571814,1,1.480918873929716,1.5451345730805435,1,0.4789024237147334,0.5258412580695323,1
86400,0.002318014077092229,1.6683961214390302e-5,0.9608851308239502,1.0175294702624347,1,1.2193299136894296,1.280213469899337,1,1.730907211398895,1.7978803681970779,1,0.7239806026768472,0.776199277053701,1,1.9697955724736442,2.0395207523575762,1,1.445129565678951,1.5086034784082543,1,0.4558950650944574,0.5013684710777421,1
86500,0.0023517876510000153,8.924778780587425e-6,0.9651904006568385,1.0222970293670102,1,1.222340049364408,1.2834333632731307,1,1.7326178430279715,1.7999786429870899,1,0.7248357519932636,0.7772180813257012,1,1.951848917410436,2.0216503270756885,1,1.4855247292297356,1.5499569007629903,1,0.4784052352703606,0.5248031595146566,1
86600,0.0023342302473808667,1.6443032445293995e-5,0.9606848553193906,1.017748405151128,1,1.2246302093761945,1.2854686565352522,1,1.7304887699858162,1.7976172293712405,1,0.7501589332144746,0.8030249678157247,0,1.9573642406034717,2.027053678530097,1,1.479406578050454,1.5434833966534944,1,0.4573895677047234,0.5025600888191577,1
86700,0.0023272631574032003,1.8725168383475177e-5,0.9635296105187083,1.0205235776865635,1,1.222728039222312,1.2834519300480434,1,1.7258433155796582,1.7927543947248186,1,0.7033287180673766,0.7552234021116657,1,1.9837277509296067,2.0535769381466906,1,1.4326829862404487,1.4965032307876207,0,0.46745308441620365,0.5135861515368507,1
86800,0.0023305470808388583,2.0547443745174088e-5,0.9735230720449463,1.0302502003613643,1,1.1848707412499344,1.2451811945102218,0,1.7371023114077373,1.8042200216523694,1,0.728518037972572,0.7807644971532353,1,1.9957796723381749,2.065642236176008,1,1.429932511351565,1.4935095738747575,0,0.4917319753457692,0.5387316296651141,1
86900,0.0023265396919907562,1.2259083514541398e-5,0.9541359308346058,1.0107636677655125,1,1.2017810225688526,1.262134336717871,1,1.7166924828959782,1.7834288831934588,1,0.742299555795887,0.7951716101374963,1,1.9822037166600017,2.051880998407335,1,1.4732066892585336,1.53708531069346,1,0.47476637703686136,0.5210739433263699,1
87000,0.0023294475726415974,2.0936016757961508e-5,0.9514736246490291,1.0077650368782796,1,1.1754344996604762,1.2356099122852404,0,1.750971217436907,1.8182552188037229,0,0.7143499210334339,0.7665251535768776,1,1.9767340045585382,2.0465922277906117,1,1.4933023904370628,1.5576955615512158,1,0.4803095223046556,0.5266111376304807,1
87100,0.002323458445610937,9.625696766413641e-6,0.9772562104710583,1.0342848745237447,1,1.2177521308187997,1.278098689424136,1,1.7142127468994013,1.7809371784124628,1,0.709106759699884,0.761073634490894,1,1.9773324085259443,2.047209180809338,1,1.4837606928382032,1.5476683787784264,1,0.46910763572415387,0.5152729260528721,1
87200,0.002299968418658294,2.3319668291505764e-5,0.9847895491532165,1.0417130810943749,1,1.2159185992253827,1.2760165259571463,1,1.697276202237001,1.7637495421053533,1,0.6941935060454822,0.7458587158620771,0,1.962219834703324,2.031519298431334,1,1.5016484819705187,1.565576668717086,0,0.45287198256366984,0.4982744181861772,0
87300,0.0023418668378980775,1.684415405655456e-5,0.9668098753011547,1.0237302238174821,1,1.2385286317292448,1.2994231865793033,1,1.727974874207167,1.7953060191842136,1,0.7479258237424045,0.800866817655626,1,1.9720514478813287,2.0417033335861445,1,1.4330494656353252,1.496584492001799,0,0.4789713720908516,0.5255728786210164,1
87400,0.002308000999764522,3.014281301584664e-5,0.9394608792110577,0.9955870947987067,0,1.2027389487151563,1.2629760969596813,1,1.7020954803745247,1.7684700786289496,1,0.751532458084494,0.8045769524170243,0,2.0299465793744305,2.0998757356744533,0,1.420664398678662,1.4838272129632397,0,0.46238350579849946,0.5082091340145849,1
87500,0.0023214921773735873,2.639101156870833e-5,0.9594172638437303,1.0156044590740152,1,1.2292134001891453,1.2899857038743077,1,1.7362351545779158,1.803168431754426,1,0.7040187222839192,0.7558344758952324,1,1.9878822138472192,2.0575913801061207,1,1.5054572106340094,1.5697430978876563,0,0.44035959795066637,0.48636328234076454,0
87600,0.002337815854492966,2.0590405864965816e-5,0.9690844732084888,1.0258889667733169,1,1.2015332730086514,1.2618599177374266,1,1.6896738664320592,1.7563782196375557,1,0.7468864120980241,0.7997768059854378,1,2.0009508662860083,2.0707815552328817,0,1.5035540869937758,1.5678068032089885,0,0.47013682108565813,0.5168550596298304,1
87700,0.002338218841907363,1.6818717048118223e-5,0.9909030133810159,1.048117421777379,1,1.2155853397819514,1.2763793681682212,1,1.7236826393537887,1.7905696090484553,1,0.7190232448253219,0.7711521062764625,1,1.9656688090727694,2.0350152180381613,1,1.4954854970618843,1.5598922727061908,1,0.489896733208331,0.5366596054026771,1
87800,0.0023195562235302524,1.0541072520137112e-5,0.9715972082601502,1.028375947403229,1,1.2160115862853351,1.2767029269481427,1,1.7438004428076073,1.8107506502665407,1,0.7262758977828397,0.7781953852856115,1,1.946359971310802,2.015569732865785,1,1.47157891848429,1.535440311464117,1,0.484002348255528,0.5303612148143779,1
87900,0.0023180005348702334,1.3561797654159088e-5,0.9864130518535504,1.0434304862284745,1,1.2198219823796494,1.2804218124342894,1,1.7384606860441543,1.8052218233152626,1,0.7136294082473722,0.7657397437791318,1,1.9375449007932615,2.006650352833378,1,1.466322150249524,1.5298098056363167,1,0.4894946592841897,0.5362246824206696,1
88000,0.0022894131855339147,2.074329402671955e-5,0.9278137079921045,0.9835668676287954,0,1.2409227062133732,1.301362910328116,1,1.6850344744487415,1.7509967871164376,1,0.7245717683827316,0.7765278273484258,1,1.9897595559330843,2.0590762902948074,1,1.4754862155930977,1.5389858759690362,1,0.4787604738328923,0.5248855110936593,1
88100,0.002292066349526955,1.604447125046274e-5,0.9841729056308577,1.0407747352874661,1,1.2099624373311997,1.2699225656848485,1,1.7285883750441622,1.7950757670638988,1,0.7370412060479328,0.7894523590322295,1,1.919476781277096,1.9879231455026283,0,1.4712255020834766,1.5347059919243318,1,0.466737010254726,0.512823631954951,1
88200,0.0022999066540141913,1.073350353105386e-5,0.988769639389988,1.0457363171540663,1,1.213709964920168,1.2738293369615379,1,1.7106662470303462,1.776962763331615,1,0.7354541321624126,0.7878638415791621,1,1.9499681843630325,2.018992380107615,1,1.4511528097309472,1.5143222368000795,1,0.4820795325870101,0.5282718097749545,1
88300,0.002284412252487614,1.5464502505991942e-05,0.9729002755780681,1.02917639021809,1,1.2037216396332528,1.2632494214448853,1,1.7593421267815725,1.8262019278846173,0,0.7229065417194321,0.774685909829313,1,1.9639823085041168,2.0330044671929794,1,1.4392846523965783,1.5023308079756368,1,0.4793908782746929,0.5254510181956276,1
88400,0.0023051140956704664,2.0601635290878712e-5,0.9692163481824337,1.0256957171326515,1,1.2242960807069019,1.284534829259715,1,1.6971133672734549,1.7634714515330094,1,0.7392436708955028,0.7915872735754377,1,1.925611428970027,1.9942851234913426,0,1.4803972687766882,1.5441091424602964,1,0.5052062575034685,0.5522083022474721,0
88500,0.002277731631875907,1.4186818976645157e-5,0.9566432105885271,1.0126220802730121,1,1.2380821806410522,1.298706490828009,1,1.6936285495149674,1.7595735346067285,1,0.7125070067382683,0.763957767311566,1,1.9489933139889217,2.017677480565605,1,1.4688470306121368,1.532158554669426,1,0.48848747973192364,0.5345231306051448,1
88600,0.0022920957065037995,1.7402049038431377e-5,0.9985852256008332,1.0555212828970546,1,1.2480222336032094,1.3085437456787101,1,1.6994082835546438,1.765518293430933,1,0.7126396681141031,0.7641056372338305,1,1.9861644439066468,2.055398752588029,1,1.4418571488066112,1.5049850071870585,1,0.4718088049251086,0.5176683154944121,1
88700,0.002277277272206089,2.3085478382225194e-5,0.9672854447288638,1.023441159487475,1,1.2339792713531517,1.294032175829877,1,1.671966802648337,1.7375265716357653,0,0.7640312610819663,0.8165720324493951,0,1.9631611943046867,2.0320739010384195,1,1.4343832954931086,1.4972459371937985,0,0.4796842891615038,0.525792704827631,1
88800,0.0022824141669596063,1.5223701624622094e-5,0.9462456942856492,1.0019276791906038,1,1.245212455488127,1.3056059587785678,1,1.706461078491589,1.7725220823609533,1,0.7299393579008201,0.7818693292198046,1,1.987695300107318,2.056871237301692,1,1.4563366473360142,1.5195238156088549,1,0.4870193845606699,0.5329989178193022,1
88900,0.002267723324414558,1.779766619245257e-5,0.9933866111438857,1.0503212509894695,1,1.1982171070109167,1.257847530623089,1,1.7059329819352376,1.7719256978274684,1,0.7018215473166787,0.7532300271116885,1,1.954839351708019,2.023473054074241,1,1.4740904400802322,1.5371983199984909,1,0.4668095416330982,0.5121228442695708,1
89000,0.002267583783599547,1.477002393775761e-5,0.9870215956656236,1.0434750809395263,1,1.2123818012397027,1.2721180853523553,1,1.7211853095704954,1.7873053030570223,1,0.7037763180986414,0.7552010833629978,1,1.9768111325484925,2.045640767651144,1,1.4693398270486724,1.532418059833459,1,0.45964902554207204,0.504948297825365,1
89100,0.00227736261079026,1.6390714634153287e-5,0.9601133759664261,1.0162784543260566,1,1.1931908427069957,1.2525210363663968,1,1.7219213344857862,1.7879866915108442,1,0.7128804344111852,0.7646105150476299,1,1.9696224661760047,2.038446882015121,1,1.4788513522338076,1.5419878813927803,1,0.5019851647378963,0.5489720984403268,0
89200,0.00226539768819217,5.2496636875083926e-6,0.974689644906015,1.030819303026445,1,1.222023912573738,1.2820324915465182,1,1.7082633506336633,1.7740671643309651,1,0.7244651166030531,0.7765545409949461,1,1.955149639327515,2.023673334588916,1,1.463046420342276,1.5258881490478284,1,0.48274808421151105,0.5283214290989391,1
89300,0.002269847133124697,1.552877010066875e-5,0.963715731197669,1.019634937079057,1,1.1998208165116289,1.2593438115740976,1,1.7329600131850755,1.7992378354828302,1,0.7368997002739796,0.7892885499873582,1,1.9767306864105325,2.045720003495329,1,1.4690665124772448,1.5320733683199625,1,0.45542299746693615,0.5004563698239337,1
89400,0.002256195183294709,1.1438637754825837e-5,0.9763455076924883,1.0323234173192426,1,1.2285067636326659,1.2881897006847534,1,1.7141409777567498,1.779930168585008,1,0.7189117860559855,0.7704910460184404,1,1.996368997406777,2.0653233775475046,1,1.4549516995030891,1.5176673540850176,1,0.465515594047692,0.5107346114807438,1
89500,0.0022900941723053144,1.608420237628766e-5,0.988358650766118,1.044629544658809,1,1.2321289308601584,1.2924761951114203,1,1.718320528349273,1.7844943524005963,1,0.7284082728910781,0.7802776743731803,1,2.0060771970602316,2.0753258436725,0,1.4548160631279934,1.5179206349078924,1,0.47266044070287344,0.518797405813665,1
89600,0.0022685924748423957,1.0975029300665173e-5,0.9586865315713404,1.0149322640534524,1,1.209766412478208,1.2693262663153775,1,1.7128316605112675,1.778681921830628,1,0.7221441788062888,0.7736830359856826,1,1.9730880219571871,2.0418207957507386,1,1.4630232113584747,1.5261725669221737,1,0.49559522472785206,0.5418077495785192,1
89700,0.0022454216476589482,8.960767956533232e-6,0.9640319168465542,1.0197191755654602,1,1.209884823391727,1.2694282985453031,1,1.7107996028173629,1.7765637255957394,1,0.7251735877404358,0.7767832071048334,1,1.955439830688935,2.0236522394076695,1,1.4607521826362162,1.5235284720579982,1,0.47691064330943,0.5224252483556547,1
89800,0.0022754474815269944,1.9489403719126413e-5,1.0079826461987493,1.0647648650720956,0,1.2103704197559118,1.2703737623889635,1,1.7492464344443326,1.8156093409363792,1,0.7244209342896903,0.7760891239101413,1,1.9748856887526671,2.043677647787102,1,1.443272645292383,1.5060078205896001,1,0.4596489222326222,0.5050250571905284,1
89900,0.002252351299152108,1.3704880595187077e-5,0.9819596501734554,1.0382430565905545,1,1.2040841705074417,1.2635221460406412,1,1.7259897472633092,1.7919247034008041,1,0.7200487559690484,0.7713487802086475,1,2.000008511880468,2.0687975787429425,0,1.4432383321275513,1.505938702794849,1,0.4719550356928467,0.5170356230017567,1
90000,0.0022311896977515212,1.0560159151423493e-5,0.9731491282339485,1.0286099553702819,1,1.2077266850834674,1.2670353717480953,1,1.7167643872091092,1.7821225785340826,1,0.7220304763200999,0.7731169568404187,1,1.9371206645438925,2.0051865937049995,1,1.4708603079170328,1.5336014628278933,1,0.4773424928236736,0.5231895665418453,1
90100,0.0022472864709102715,1.8630659259691976e-5,0.9938477509505999,1.0499683770477086,1,1.238652480516322,1.2985036416598463,1,1.6885002052481868,1.753912293611152,1,0.7505514703762715,0.8024647242046117,0,1.9467611812756234,2.0149068942509247,1,1.4453280176075132,1.5078520775628386,1,0.466463770272653,0.5118731871635903,1
90200,0.0022458667493641124,5.463236978776488e-6,0.9609704398623299,1.016604743649404,1,1.2152624936851408,1.2746941278827135,1,1.724671389844578,1.790467104317356,1,0.7284687355952828,0.7799516461204734,1,1.9651535297128442,2.033543574694243,1,1.4704290434127847,1.5331847627611221,1,0.4822616279191398,0.5278995589214408,1
90300,0.002244117373609334,1.4597738611770024e-5,0.9705004133703393,1.0262237182045588,1,1.2334042731134958,1.2930769835995888,1,1.7164928769706804,1.7820040221872933,1,0.7280711493963252,0.7795465340812471,1,1.9650120390122143,2.0333093501557813,1,1.5002817601626273,1.563364338405898,0,0.4567744991653968,0.5018849130389721,1
90400,0.0022188606679400666,1.7653622825902816e-5,0.9546919321149896,1.0098081887821395,1,1.2174538032929434,1.276725295929033,1,1.7405288375442904,1.8060775156506257,1,0.6966032456979737,0.7473505496725913,0,1.9703350024765307,2.038320612891838,1,1.451035537164618,1.5133976291934157,1,0.4755050755397022,0.5211010449508309,1
90500,0.002224091214127427,2.0409356958333345e-5,0.990124302644882,1.04585134074914,1,1.1960666113906055,1.2550776450140952,1,1.711001213413958,1.7761425250267684,1,0.7000500021368213,0.7508562916057876,1,2.0045223542885764,2.073139997513399,0,1.4355886741530215,1.4978885717036814,0,0.48107386455837853,0.5265421954359779,1
90600,0.0022399009355788665,1.8214864422328245e-5,0.9882599825781243,1.0443018325726277,1,1.1994766142493067,1.2586058945878023,1,1.702723056794517,1.7681576049019327,1,0.725980120119808,0.7773657806054775,1,1.9531781758286586,2.0212786008705756,1,1.5185037619093962,1.5818520127483355,0,0.46437471787059237,0.50943913340372,1
90700,0.0022369989696029518,1.2681475175269523e-5,0.9841471276554754,1.0402815697120664,1,1.2347739739616181,1.294389842486042,1,1.699571780614228,1.7648513238272145,1,0.7258743714020546,0.7772632871130378,1,1.9809877360731813,2.0494694764302577,1,1.4555749109682075,1.5178987624081977,1,0.46044463699785787,0.5054758891511014,1
90800,0.002220718755383934,1.1935076741757277e-5,0.9518377316521197,1.0071809727351417,1,1.2256834853734988,1.284898173946306,1,1.7210007815637516,1.7862843629875833,1,0.7213353243426875,0.7721107199506579,1,1.9520573730316833,2.0199368951534016,1,1.465917317242973,1.5283306970457997,1,0.49506524579238786,0.5411152662827508,1
90900,0.002196155795958339,2.208647944690284e-5,0.9340283506750625,0.9889044641757821,0,1.209269448752246,1.2682147831394475,1,1.6792551082097873,1.7440730374634117,0,0.7173241472949627,0.7678893079723532,1,1.9852767113901364,2.053284816530797,1,1.4716931913201403,1.5339591639569283,1,0.4796117959515285,0.5245660652978954,1
91000,0.002213849197761318,1.3713650418948834e-5,0.9490607809547773,1.0039986537973566,1,1.2059001976861952,1.2651187055930593,1,1.714658235790112,1.7799363465215299,1,0.737881045449289,0.7895139725236398,1,1.9667516821390478,2.0347276564349306,1,1.4796405182899972,1.542042986336223,1,0.4649529628987363,0.509581062472704,1
91100,0.002210705846124777,1.8883150791972335e-5,0.9737872472164604,1.0293403174596496,1,1.2018437026547144,1.2605636129290507,1,1.7068366231411058,1.7718698545329317,1,0.7370036817382853,0.7883858131626075,1,1.9350897505462334,2.0026954184519936,1,1.5004129206829735,1.5632025017742641,0,0.4561547983018692,0.5009651654729806,1
91200,0.002238013604921807,1.69204581051733e-5,0.9997303641119584,1.0559909845640276,1,1.2194012442237174,1.2787356153343412,1,1.7102397321093823,1.775491829041875,1,0.7183527268547566,0.7698071311796894,1,1.9645315118964846,2.032563940224321,1,1.4855976238920543,1.5479959913820314,1,0.495756041123661,0.5416579776735286,1
91300,0.0022022128388612503,2.364472953688786e-5,0.9376996153474312,0.9926038887776484,0,1.2180845063395838,1.2772706292492169,1,1.7067052579461572,1.7717642707971968,1,0.7505959971182957,0.8019470079389172,0,1.9985012511309381,2.0665242044906167,1,1.4356827202967402,1.4974749845596131,0,0.45896168890968453,0.5036858005821635,1
91400,0.002216440380471042,2.031502560340384e-5,1.00786615785191,1.0640695077081397,0,1.2470817092223496,1.306487270317165,1,1.7040172208830933,1.7691069638519428,1,0.7378301147295534,0.7887576088936121,1,1.9517244229796855,2.019375903277924,1,1.429756028541376,1.491661866416602,0,0.48197515281012554,0.5273571533818854,1
91500,0.0022144067591288925,1.1550395033900412e-5,0.9668795435480939,1.022167412382592,1,1.2036600349212947,1.2627139658062168,1,1.7314515627751177,1.7967200473130907,1,0.7117923588418037,0.7624863049453879,1,1.9519846703200026,2.0196554646249645,1,1.4828028011262775,1.5454629210294575,1,0.4899180561139389,0.5355809664532871,1
91600,0.00222328501095966,1.2127864859272685e-5,0.9875737449014373,1.043460219105933,1,1.227157968257706,1.2864182583868078,1,1.7141618836194572,1.7791639034341113,1,0.7129743043966272,0.763693772937408,1,1.980477630770329,2.048528108149542,1,1.490959705963581,1.55360635085546,1,0.47734239958894575,0.522867120235803,1
91700,0.002239356499173179,1.847741209123789e-5,0.9813913551831325,1.037413967160005,1,1.2288584441111567,1.288189670170864,1,1.7407896223470225,1.8063108514183692,1,0.7188948163869889,0.7699171605141407,1,1.9673038978074058,2.0353546720325673,1,1.4795589830453568,1.542277090434218,1,0.4994887102860576,0.5454799910477711,1
91800,0.002192404835369936,1.550819218383695e-5,0.9623481512040049,1.0174238815488756,1,1.227184758203864,1.2861773899165914,1,1.6881561096898332,1.7528591480706364,1,0.7311878256286923,0.78202505086863106,1,1.9540338948293174,2.021336708462265,1,1.4500836529493035,1.5119788384984518,1,0.4985676339180216,0.5441914234576457,1
91900,0.0022289357182711527,1.7443930622531723e-5,1.0039961935433082,1.0599881363584454,0,1.2016669288441264,1.2606502833126854,1,1.725210012376872,1.79066747000918,1,0.7185491268865603,0.7695342898288977,1,1.987008817211837,2.05517382390821,1,1.4854813615368219,1.5480788971770387,1,0.4838484783685522,0.5292214967606295,1
92000,0.0021968432170888503,1.4089008226435097e-5,0.9882849550684727,1.0435513844654867,1,1.2150615765187214,1.2738830139389463,1,1.732663729939526,1.7977961174455166,1,0.6967464355579831,0.7472874325429542,0,1.9518607958313445,2.0194339929482403,1,1.4738829611576296,1.5360837105950593,1,0.47322249749444145,0.5182623570252597,1
92100,0.0022277598768286238,1.877544337975377e-5,0.9857713797015253,1.041609529093434,1,1.2105080105317956,1.2693439699560487,1,1.7242575377149232,1.7895819460008286,1,0.7440440632067176,0.7955645378765626,1,1.9558429087270797,2.0236021158593283,1,1.4870319557017457,1.5495331498506437,1,0.4962450856626863,0.5421829623003354,1
92200,0.002161590011397702,1.6104259520621095e-5,0.9751546460657916,1.030173978500317,1,1.2159368761998837,1.2744964495502364,1,1.7000806234916046,1.7642604288100465,1,0.7291688463529041,0.7798962447671093,1,1.931230597140681,1.9982094103147736,0,1.4496714397747106,1.5111606296998576,1,0.4732849326619766,0.5177523814097592,1
92300,0.0021764765562594652,1.4014994265276966e-5,0.9564785775424031,1.0113768001017622,1,1.218933769833198,1.2776347617158264,1,1.7035836195612082,1.768140269877708,1,0.7192531054313334,0.7697171185945475,1,1.9714916849937556,2.038870647867301,1,1.4417614609204072,1.503380000183737,1,0.4914848195179665,0.5366914514147726,1
92400,0.002198551414500801,1.1482332054814324e-5,0.9752905013607597,1.0305604465811786,1,1.2558916712762183,1.3151204563258054,0,1.7180832713239809,1.7829489007678705,1,0.7200733002814781,0.7710158772906879,1,1.9646641944939254,2.0322128487094564,1,1.4646870126421994,1.5265441410676708,1,0.47433771145921866,0.5194871153311984,1
